Anio;Mes;CodigoPais;PaisOrigen;CodigoDepto;DepartamentoDestino;Partida;Cadena;Producto;CodigoUnidad;CantidadUnidades;ValorMilesCIFDol;ValorMilesPesos;ValorMilesFOBDol;VolumenToneladas
2012;Noviembre;275;Francia;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;280;1.83;3342.45;1.78;0.28
2012;Noviembre;589;Perú;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;13701.6;71.64;130085.26;70.22;13.7
2012;Noviembre;589;Perú;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;8403.96;41.01;74457.44;40.19;8.4
2012;Noviembre;105;Brasil;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;27271.13;381.69;694515.73;358.02;27.27
2012;Noviembre;386;Italia;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1991.63;32.25;58878.31;28.33;1.99
2012;Noviembre;386;Italia;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;14952;85.98;156040.45;81.4;14.95
2012;Noviembre;386;Italia;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;24012;115.59;209747.5;107.58;24.01
2012;Noviembre;105;Brasil;5;Antioquia;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;25000;124.41;226754.92;122.5;25
2012;Noviembre;105;Brasil;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;7575;12.32;22359.69;11.88;7.58
2012;Noviembre;105;Brasil;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;16350;48.45;87980.29;46.41;16.35
2012;Noviembre;386;Italia;8;Atlántico;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;880;6.33;11492;6.03;0.88
2012;Octubre;249;Estados Unidos;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;108.86;0.99;1784.11;0.96;0.11
2012;Noviembre;63;Argentina;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;650;9.26;16817.01;8.28;0.65
2012;Noviembre;215;China;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;5443.2;15.49;28228.67;13.26;5.44
2012;Noviembre;215;China;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;6032;13.45;24522.29;11.44;6.03
2012;Noviembre;63;Argentina;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2286;11.42;20766.44;11.05;2.29
2012;Noviembre;215;China;5;Antioquia;1803200000 - Pasta de cacao desgrasada total o parcialmente.;Cacao y su Industria;Cacao;KG;60000;266.41;483330.07;261;60
2012;Noviembre;63;Argentina;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2237.76;52.29;95309.96;48.73;2.24
2012;Noviembre;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;12;0.05;94.36;0.05;0.01
2012;Noviembre;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2839.16;19.06;34774.36;17.54;2.84
2012;Noviembre;249;Estados Unidos;76;Valle del Cauca;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;314.19;0.99;1794.14;0.96;0.31
2012;Noviembre;249;Estados Unidos;44;La Guajira;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;20601.69;172.81;313848.82;170.82;20.6
2012;Noviembre;249;Estados Unidos;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;408.24;1.16;2108.29;1.01;0.41
2012;Noviembre;249;Estados Unidos;68;Santander;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;5481.28;27.61;50170.94;26.19;5.48
2012;Noviembre;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;388.74;3.61;6593.74;3.55;0.39
2012;Noviembre;249;Estados Unidos;66;Risaralda;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;162.9;1.26;2298.51;1.05;0.16
2012;Noviembre;249;Estados Unidos;8;Atlántico;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;55959.32;287.37;523016.17;277.98;55.96
2012;Noviembre;249;Estados Unidos;8;Atlántico;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;54.42;0.75;1373.82;0.73;0.05
2012;Noviembre;249;Estados Unidos;8;Atlántico;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;231.29;1.54;2794.98;1.48;0.23
2012;Noviembre;249;Estados Unidos;8;Atlántico;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;702.23;3.07;5572.35;2.8;0.7
2012;Noviembre;249;Estados Unidos;8;Atlántico;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;740.14;2.46;4469.29;2.36;0.74
2012;Noviembre;249;Estados Unidos;8;Atlántico;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;598.64;3.29;6013.23;3.16;0.6
2012;Noviembre;249;Estados Unidos;8;Atlántico;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;244.9;1.62;2937.21;1.58;0.24
2012;Noviembre;232;Dinamarca;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;400.92;10.67;19350.16;10.22;0.4
2012;Noviembre;211;Chile;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;2262.95;14.61;26500.55;14;2.26
2012;Noviembre;211;Chile;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;14362.91;47.58;86311.46;45.85;14.36
2012;Noviembre;211;Chile;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;3958.35;16.42;29781.74;15.68;3.96
2012;Noviembre;211;Chile;66;Risaralda;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;9600;49.33;89530.19;47.74;9.6
2012;Noviembre;245;España;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1156.75;15.96;29010.79;15.56;1.16
2012;Noviembre;245;España;5;Antioquia;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;779.7;8.67;15752.09;8.42;0.78
2012;Noviembre;245;España;5;Antioquia;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;2077.75;8.37;15202.73;7.7;2.08
2012;Noviembre;245;España;5;Antioquia;1806320010 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, sin rellenar, sin adición de azúcar, ni otros edulcorantes.;Cacao y su Industria;Chocolates;KG;4000.8;52.42;95240.52;51.12;4
2012;Noviembre;245;España;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;2140.42;23.99;43581.79;23.33;2.14
2012;Noviembre;245;España;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2592;10.27;18653.23;9.49;2.59
2012;Noviembre;245;España;25;Cundinamarca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;9000;45.52;82583.75;44.4;9
2012;Noviembre;245;España;25;Cundinamarca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;5000;25.29;45879.86;24.67;5
2012;Noviembre;827;Turquía;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;3169.98;21.24;38708.23;17.73;3.17
2012;Noviembre;493;México;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;4000;31.71;57529.52;19.06;4
2012;Noviembre;355;Hungría;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;1369.12;17.65;32200.61;16.51;1.37
2012;Noviembre;365;Indonesia;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;4440;19.38;35155.42;17.77;4.44
2012;Noviembre;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2997.18;15.23;27632.72;14.49;3
2012;Noviembre;827;Turquía;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;16458;21.89;39900.12;18.51;16.46
2012;Noviembre;493;México;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;18746.21;92.08;167203.17;90.32;18.75
2012;Noviembre;493;México;8;Atlántico;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;5773;29.31;53182.44;27.09;5.77
2012;Noviembre;827;Turquía;5;Antioquia;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;2279;4.99;9098.98;4.56;2.28
2012;Noviembre;827;Turquía;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;6637.2;20.83;37823.15;18.44;6.64
2012;Noviembre;827;Turquía;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;76376;191.77;349009.58;173.18;76.38
2012;Noviembre;493;México;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;57642;131.76;239288.55;125.86;57.64
2012;Noviembre;493;México;8;Atlántico;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;25550.56;96.01;174178.04;88.52;25.55
2012;Noviembre;493;México;8;Atlántico;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;3047.61;19.87;36118.86;19.19;3.05
2012;Noviembre;827;Turquía;5;Antioquia;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;6581;14.42;26162.58;12.7;6.58
2012;Noviembre;827;Turquía;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;16931;62.19;112818.05;57.74;16.93
2012;Octubre;827;Turquía;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;3002.4;18.99;34426.91;15.11;3
2012;Octubre;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;44.38;0.75;1352.88;0.73;0.04
2012;Octubre;365;Indonesia;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;3300;14.58;26216.29;13.2;3.3
2012;Octubre;493;México;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;731.81;2.87;5162.81;2.69;0.73
2012;Octubre;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;4507.38;19.92;35810.25;18.8;4.51
2012;Octubre;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2073.6;11.28;20275.95;10.54;2.07
2012;Octubre;493;México;5;Antioquia;1802000000 - Cáscara, películas y demás residuos de cacao.;Cacao y su Industria;Cacao;KG;35;0.25;455.42;0.25;0.04
2012;Octubre;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;4761.6;90.1;161971.58;85.71;4.76
2012;Octubre;827;Turquía;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;2179.2;7.27;13078.42;6.58;2.18
2012;Octubre;827;Turquía;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;49417;123.25;221587.13;111.69;49.42
2012;Octubre;493;México;11;Bogotá;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;6942.79;16.72;30063.19;13.49;6.94
2012;Octubre;493;México;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;171769;381.61;687662.52;368.3;171.77
2012;Octubre;493;México;8;Atlántico;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;22508.34;85.92;154448.2;78.9;22.51
2012;Octubre;493;México;8;Atlántico;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;6095.23;39.71;71683.94;38.38;6.1
2012;Octubre;827;Turquía;5;Antioquia;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;10941;23.74;42673.11;21.6;10.94
2012;Octubre;827;Turquía;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;18324;41.76;75065.37;38.17;18.32
